Mon Aug 15 16:15:00 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
46 100 10 355 4 310279 0 300 5 355 355 355 355 355 355 
47 100 10 276 5904 314704 5.57 300 0.7 277 276 276 276 276 276 
48 100 10 315 10562 301169 10.8 300 0.6 316 315 315 315 315 315 
49 100 10 300 468 316162 0.46 300 0.3 300 300 300 300 300 300 
50 100 10 353 10024 292628 10.4 300 3.2 354 353 353 353 353 353 

Thu Nov  3 17:00:30 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 10 70 2 1445981 0 301 7.6 70 70 70 70 70 70 
2 20 10 45 13 1497678 0.01 301 2.2 45 45 45 45 45 45 
3 20 10 73 2 1407286 0 301 12 73 73 73 73 73 73 
4 20 10 49 29 1474649 0 301 4.2 49 49 49 49 49 49 
5 20 10 54 100082 100083 19.9 20 0 55 54 54 54 54 54 
6 20 10 78 30 1413027 0 301 5.4 78 78 78 78 78 78 
7 20 10 55 17 1370278 0.01 301 3.7 55 55 55 55 55 55 
8 20 10 52 621 1399346 0.13 301 1.9 52 52 52 52 52 52 
9 20 10 69 1 1420838 0 301 11 69 69 69 69 69 69 
10 20 10 69 4 1294768 0 301 2.9 69 69 69 69 69 69 
11 40 10 91 243 605677 0.11 301 1.1 91 91 91 91 91 91 
12 40 10 109 273 569275 0.14 301 1.8 109 109 109 109 109 109 
13 40 10 145 3 621733 0 302 4.3 145 145 145 145 145 145 
14 40 10 129 4 585978 0 301 3.1 129 129 129 129 129 129 
15 40 10 140 47 574616 0.03 301 1.4 140 140 140 140 140 140 
16 40 10 122 1 608328 0 301 14 122 122 122 122 122 122 
17 40 10 109 26 604429 0.01 300 0.9 109 109 109 109 109 109 
18 40 10 169 1 564049 0 301 16 169 169 169 169 169 169 
19 40 10 102 20397 585837 10.7 301 0.9 103 102 102 102 102 102 
20 40 10 103 30423 30424 15.5 15 0 104 103 103 103 103 103 
21 60 10 217 10 356487 0.01 301 7.9 217 217 217 217 217 217 
22 60 10 181 210504 354874 180 301 2.2 183 182 181 181 181 181 
23 60 10 194 3 359682 0.01 301 6.5 194 194 194 194 194 194 
24 60 10 209 17 353607 0.01 301 14 209 209 209 209 209 209 
25 60 10 165 14102 14103 12.1 12 0 166 165 165 165 165 165 
26 60 10 168 485 350389 0.41 301 1.2 168 168 168 168 168 168 
27 60 10 150 14277 371748 11.8 301 1.3 151 150 150 150 150 150 
28 60 10 196 10 343599 0.01 300 3.7 196 196 196 196 196 196 
29 60 10 175 209477 358753 177 301 0.5 176 176 175 175 175 175 
30 60 10 230 1 359775 0.01 302 9 230 230 230 230 230 230 
31 80 10 240 6 217620 0 300 5.2 240 240 240 240 240 240 
32 80 10 254 14 240247 0.02 300 5.3 254 254 254 254 254 254 
33 80 10 265 3 239024 0 300 15 265 265 265 265 265 265 
34 80 10 261 2 244578 0.01 301 6.9 261 261 261 261 261 261 
35 80 10 245 7 244529 0.02 302 3.8 245 245 245 245 245 245 
36 80 10 263 12 242268 0.01 301 3.9 263 263 263 263 263 263 
37 80 10 289 4 238729 0.01 300 8.6 289 289 289 289 289 289 
38 80 10 282 5 237676 0 300 6.4 282 282 282 282 282 282 
39 80 10 282 10518 252940 12.5 301 1 283 282 282 282 282 282 
40 80 10 245 569 254798 0.67 301 0.8 245 245 245 245 245 245 
41 100 10 274 267 268 0.42 0 0 274 274 274 274 274 274 
42 100 10 307 88 186139 0.14 302 0.9 307 307 307 307 307 307 
43 100 10 267 2340 2341 3.88 4 0 267 267 267 267 267 267 
44 100 10 293 35 180287 0.06 301 1.3 293 293 293 293 293 293 
45 100 10 309 22 183824 0.04 301 2.3 309 309 309 309 309 309 
46 100 10 355 4 182791 0.02 301 5 355 355 355 355 355 355 
47 100 10 276 169 185879 0.26 300 0.7 276 276 276 276 276 276 
48 100 10 315 675 180016 1.14 301 0.6 315 315 315 315 315 315 
49 100 10 300 1700 185324 2.74 301 0.3 300 300 300 300 300 300 
50 100 10 353 6 176038 0.02 301 3.2 353 353 353 353 353 353 

Fri Nov  4 12:58:53 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 10 70 2 2408579 0 501 7.6 70 70 70 70 70 70 
2 20 10 45 12 2512887 0 501 2.2 45 45 45 45 45 45 
3 20 10 73 8 2335619 0 500 12 73 73 73 73 73 73 
4 20 10 49 53 2477250 0.02 500 4.2 49 49 49 49 49 49 
5 20 10 54 40252 40253 8.02 8 0 55 54 54 54 54 54 
6 20 10 78 33 2332392 0.01 502 5.4 78 78 78 78 78 78 
7 20 10 55 26 2293050 0 502 3.7 55 55 55 55 55 55 
8 20 10 52 107 2405527 0.03 500 1.9 52 52 52 52 52 52 
9 20 10 69 1 2401804 0 502 11 69 69 69 69 69 69 
10 20 10 69 4 2194173 0 501 2.9 69 69 69 69 69 69 
11 40 10 91 10006 1015483 4.97 501 1.1 91 91 91 91 91 91 
12 40 10 109 91 961809 0.04 500 1.8 109 109 109 109 109 109 
13 40 10 145 3 1039643 0 502 4.3 145 145 145 145 145 145 
14 40 10 129 8 985759 0.01 501 3.1 129 129 129 129 129 129 
15 40 10 140 38 970699 0.02 501 1.4 140 140 140 140 140 140 
16 40 10 122 1 1030174 0 501 14 122 122 122 122 122 122 
17 40 10 109 14 1017543 0.01 502 0.9 109 109 109 109 109 109 
18 40 10 169 1 959991 0 501 16 169 169 169 169 169 169 
19 40 10 102 20328 981510 10.5 502 0.9 103 102 102 102 102 102 
20 40 10 103 10040 10041 5.07 5 0 104 103 103 103 103 103 
21 60 10 217 23 602495 0.02 500 7.9 217 217 217 217 217 217 
22 60 10 181 121466 608088 99.9 501 2.2 182 182 181 181 181 181 
23 60 10 194 4 613252 0 502 6.5 194 194 194 194 194 194 
24 60 10 209 17 596086 0.02 500 14 209 209 209 209 209 209 
25 60 10 165 26560 26561 22.8 23 0 166 165 165 165 165 165 
26 60 10 168 377 595376 0.31 501 1.2 168 168 168 168 168 168 
27 60 10 150 43 630551 0.03 501 1.3 150 150 150 150 150 150 
28 60 10 196 3 587042 0 500 3.7 196 196 196 196 196 196 
29 60 10 175 121484 614819 98.8 500 0.5 176 176 175 175 175 175 
30 60 10 230 1 617263 0 502 9 230 230 230 230 230 230 
31 80 10 240 5 372181 0 500 5.2 240 240 240 240 240 240 
32 80 10 254 14 411072 0.02 501 5.3 254 254 254 254 254 254 
33 80 10 265 1 406487 0 500 15 265 265 265 265 265 265 
34 80 10 261 5 409956 0 500 6.9 261 261 261 261 261 261 
35 80 10 245 5 409867 0.01 501 3.8 245 245 245 245 245 245 
36 80 10 263 12 405727 0.02 501 3.9 263 263 263 263 263 263 
37 80 10 289 6 399198 0.01 501 8.6 289 289 289 289 289 289 
38 80 10 282 23 400105 0.02 502 6.4 282 282 282 282 282 282 
39 80 10 282 1110 420898 1.32 500 1 282 282 282 282 282 282 
40 80 10 245 1409 419185 1.68 500 0.8 245 245 245 245 245 245 
41 100 10 274 1150 1151 1.88 2 0 274 274 274 274 274 274 
42 100 10 306 30024 305586 48.8 501 0.6 307 307 306 306 306 306 
43 100 10 267 250 251 0.4 0 0 267 267 267 267 267 267 
44 100 10 293 34 305963 0.05 501 1.3 293 293 293 293 293 293 
45 100 10 309 14 309926 0.03 500 2.3 309 309 309 309 309 309 
46 100 10 355 4 312143 0.01 501 5 355 355 355 355 355 355 
47 100 10 276 5904 313292 9.42 501 0.7 277 276 276 276 276 276 
48 100 10 315 10562 304133 17.3 500 0.6 316 315 315 315 315 315 
49 100 10 300 468 313186 0.72 501 0.3 300 300 300 300 300 300 
50 100 10 353 10024 300771 16.7 502 3.2 354 353 353 353 353 353 

Tue Nov  8 17:37:49 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 10 70 2 1441233 0 301 7.6 70 70 70 70 70 70 
2 20 10 45 13 1478093 0 300 2.2 45 45 45 45 45 45 
3 20 10 73 2 1394072 0 301 12 73 73 73 73 73 73 
4 20 10 49 30 1472721 0 300 4.2 49 49 49 49 49 49 
5 20 10 54 150092 150093 29.8 30 0 55 54 54 54 54 54 
6 20 10 78 102 1392421 0.02 300 5.4 78 78 78 78 78 78 
7 20 10 55 17 1364318 0 301 3.7 55 55 55 55 55 55 
8 20 10 52 205 1421747 0.04 301 1.9 52 52 52 52 52 52 
9 20 10 69 1 1437033 0 301 11 69 69 69 69 69 69 
10 20 10 69 4 1305114 0.01 301 2.9 69 69 69 69 69 69 
11 40 10 91 10019 603227 4.98 301 1.1 91 91 91 91 91 91 
12 40 10 108 49824 571942 25.9 301 0.9 109 108 108 108 108 108 
13 40 10 145 3 626250 0 301 4.3 145 145 145 145 145 145 
14 40 10 129 4 586996 0 301 3.1 129 129 129 129 129 129 
15 40 10 140 39 575635 0.02 300 1.4 140 140 140 140 140 140 
16 40 10 122 1 613471 0 301 14 122 122 122 122 122 122 
17 40 10 109 13 601208 0 301 0.9 109 109 109 109 109 109 
18 40 10 169 1 566751 0 302 16 169 169 169 169 169 169 
19 40 10 102 120235 585947 62.2 302 0.9 103 103 102 102 102 102 
20 40 10 103 21451 21452 11.1 11 0 104 103 103 103 103 103 
21 60 10 217 10 361263 0.01 300 7.9 217 217 217 217 217 217 
22 60 10 181 240280 358831 200 301 2.2 182 182 181 181 181 181 
23 60 10 194 6 357698 0.01 300 6.5 194 194 194 194 194 194 
24 60 10 209 17 351659 0.01 301 14 209 209 209 209 209 209 
25 60 10 165 8963 8964 7.65 8 0 166 165 165 165 165 165 
26 60 10 168 135 355747 0.11 300 1.2 168 168 168 168 168 168 
27 60 10 150 45 370026 0.03 301 1.3 150 150 150 150 150 150 
28 60 10 196 11 346138 0.01 301 3.7 196 196 196 196 196 196 
29 60 10 175 14510 363734 12.1 301 0.5 176 175 175 175 175 175 
30 60 10 230 1 367100 0 301 9 230 230 230 230 230 230 
31 80 10 240 7 223684 0 301 5.2 240 240 240 240 240 240 
32 80 10 254 5 242414 0 301 5.3 254 254 254 254 254 254 
33 80 10 265 1 239908 0 302 15 265 265 265 265 265 265 
34 80 10 261 2 239398 0 301 6.9 261 261 261 261 261 261 
35 80 10 245 13 241703 0.02 300 3.8 245 245 245 245 245 245 
36 80 10 263 12 240119 0.02 301 3.9 263 263 263 263 263 263 
37 80 10 289 4 235287 0.01 301 8.6 289 289 289 289 289 289 
38 80 10 282 5 233622 0 300 6.4 282 282 282 282 282 282 
39 80 10 282 20458 253390 24 301 1 283 282 282 282 282 282 
40 80 10 245 368 250954 0.44 301 0.8 245 245 245 245 245 245 
41 100 10 274 443 444 0.72 1 0 274 274 274 274 274 274 
42 100 10 307 50 183719 0.08 302 0.9 307 307 307 307 307 307 
43 100 10 267 386 387 0.63 1 0 267 267 267 267 267 267 
44 100 10 293 24 184419 0.04 302 1.3 293 293 293 293 293 293 
45 100 10 309 2215 184279 3.62 301 2.3 309 309 309 309 309 309 
46 100 10 355 6 186698 0 300 5 355 355 355 355 355 355 
47 100 10 276 580 186509 0.94 300 0.7 276 276 276 276 276 276 
48 100 10 315 1390 182465 2.25 300 0.6 315 315 315 315 315 315 
49 100 10 300 210 188124 0.34 301 0.3 300 300 300 300 300 300 
50 100 10 353 6 177253 0.01 301 3.2 353 353 353 353 353 353 

Wed Nov  9 11:08:44 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 10 70 2 1432381 0 301 7.6 70 70 70 70 70 70 
2 20 10 45 17 1476867 0.01 300 2.2 45 45 45 45 45 45 
3 20 10 73 2 1402922 0 300 12 73 73 73 73 73 73 
4 20 10 49 146 1468675 0.02 301 4.2 49 49 49 49 49 49 
5 20 10 54 30082 30083 6 6 0 55 54 54 54 54 54 
6 20 10 78 47 1382125 0.01 300 5.4 78 78 78 78 78 78 
7 20 10 55 11 1377670 0 301 3.7 55 55 55 55 55 55 
8 20 10 52 174 1444018 0.04 301 1.9 52 52 52 52 52 52 
9 20 10 69 1 1432559 0 301 11 69 69 69 69 69 69 
10 20 10 69 4 1321116 0 302 2.9 69 69 69 69 69 69 
11 40 10 91 10057 596991 5 301 1.1 91 91 91 91 91 91 
12 40 10 108 2535 562612 1.37 300 0.9 108 108 108 108 108 108 
13 40 10 145 3 619761 0 301 4.3 145 145 145 145 145 145 
14 40 10 129 4 582942 0 301 3.1 129 129 129 129 129 129 
15 40 10 140 43 575799 0.02 302 1.4 140 140 140 140 140 140 
16 40 10 122 1 615162 0 301 14 122 122 122 122 122 122 
17 40 10 109 7 591574 0.01 301 0.9 109 109 109 109 109 109 
18 40 10 169 1 558334 0 301 16 169 169 169 169 169 169 
19 40 10 102 23254 579528 12.1 301 0.9 103 102 102 102 102 102 
20 40 10 103 52506 52507 27 27 0 104 103 103 103 103 103 
21 60 10 217 10 356315 0.01 300 7.9 217 217 217 217 217 217 
22 60 10 181 16572 359084 14 301 2.2 182 181 181 181 181 181 
23 60 10 194 6 366294 0 301 6.5 194 194 194 194 194 194 
24 60 10 209 17 355941 0.02 301 14 209 209 209 209 209 209 
25 60 10 165 9155 9156 7.95 8 0 166 165 165 165 165 165 
26 60 10 168 142 350163 0.12 300 1.2 168 168 168 168 168 168 
27 60 10 150 26 374026 0.03 301 1.3 150 150 150 150 150 150 
28 60 10 196 11 351127 0.01 301 3.7 196 196 196 196 196 196 
29 60 10 175 171663 366135 141 301 0.5 176 176 175 175 175 175 
30 60 10 230 1 365349 0 300 9 230 230 230 230 230 230 
31 80 10 240 7 223556 0.01 301 5.2 240 240 240 240 240 240 
32 80 10 254 6 242476 0.02 301 5.3 254 254 254 254 254 254 
33 80 10 265 1 240382 0 300 15 265 265 265 265 265 265 
34 80 10 261 2 242121 0 302 6.9 261 261 261 261 261 261 
35 80 10 245 9 240884 0.01 300 3.8 245 245 245 245 245 245 
36 80 10 263 15 239242 0.01 301 3.9 263 263 263 263 263 263 
37 80 10 289 4 235783 0 300 8.6 289 289 289 289 289 289 
38 80 10 282 5 234803 0 300 6.4 282 282 282 282 282 282 
39 80 10 282 20172 251245 23.9 301 1 283 282 282 282 282 282 
40 80 10 245 57 250483 0.06 301 0.8 245 245 245 245 245 245 
41 100 10 274 102 103 0.16 0 0 274 274 274 274 274 274 
42 100 10 307 71 184903 0.12 301 0.9 307 307 307 307 307 307 
43 100 10 267 1051 1052 1.72 2 0 267 267 267 267 267 267 
44 100 10 293 35 183464 0.06 301 1.3 293 293 293 293 293 293 
45 100 10 309 799 185641 1.3 301 2.3 309 309 309 309 309 309 
46 100 10 355 6 185581 0 302 5 355 355 355 355 355 355 
47 100 10 276 10314 186856 16.9 300 0.7 277 276 276 276 276 276 
48 100 10 315 8158 184023 13.3 301 0.6 316 315 315 315 315 315 
49 100 10 300 996 187335 1.59 301 0.3 300 300 300 300 300 300 
50 100 10 353 7 178077 0.01 300 3.2 353 353 353 353 353 353 

Thu Nov 10 17:53:44 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 10 70 2 1497754 0 301 7.6 70 70 70 70 70 70 
2 20 10 45 13 1532461 0 301 2.2 45 45 45 45 45 45 
3 20 10 73 2 1461392 0 301 12 73 73 73 73 73 73 
4 20 10 49 29 1522952 0.01 300 4.2 49 49 49 49 49 49 
5 20 10 54 100082 100082 19.4 19 0 55 54 54 54 54 54 
6 20 10 78 30 1443171 0 300 5.4 78 78 78 78 78 78 
7 20 10 55 17 1416303 0.01 301 3.7 55 55 55 55 55 55 
8 20 10 52 621 1485138 0.13 300 1.9 52 52 52 52 52 52 
9 20 10 69 1 1505967 0 301 11 69 69 69 69 69 69 
10 20 10 69 4 1385722 0.01 300 2.9 69 69 69 69 69 69 
11 40 10 91 243 634894 0.12 300 1.1 91 91 91 91 91 91 
12 40 10 109 273 593890 0.13 300 1.8 109 109 109 109 109 109 
13 40 10 145 3 653594 0 301 4.3 145 145 145 145 145 145 
14 40 10 129 4 613776 0.01 302 3.1 129 129 129 129 129 129 
15 40 10 140 47 601073 0.03 300 1.4 140 140 140 140 140 140 
16 40 10 122 1 639909 0 300 14 122 122 122 122 122 122 
17 40 10 109 26 630220 0.01 301 0.9 109 109 109 109 109 109 
18 40 10 169 1 598722 0.01 301 16 169 169 169 169 169 169 
19 40 10 102 20397 613520 9.99 301 0.9 103 102 102 102 102 102 
20 40 10 103 30423 30423 15 15 0 104 103 103 103 103 103 
21 60 10 217 10 373192 0.02 301 7.9 217 217 217 217 217 217 
22 60 10 181 210504 375601 169 301 2.2 183 182 181 181 181 181 
23 60 10 194 3 380474 0 301 6.5 194 194 194 194 194 194 
24 60 10 209 17 371729 0.02 301 14 209 209 209 209 209 209 
25 60 10 165 14102 14102 12.1 12 0 166 165 165 165 165 165 
26 60 10 168 485 369855 0.39 300 1.2 168 168 168 168 168 168 
27 60 10 150 14277 389078 11.2 301 1.3 151 150 150 150 150 150 
28 60 10 196 10 364221 0.01 300 3.7 196 196 196 196 196 196 
29 60 10 175 209477 380056 166 301 0.5 176 176 175 175 175 175 
30 60 10 230 1 378817 0 300 9 230 230 230 230 230 230 
31 80 10 240 6 228491 0.01 301 5.2 240 240 240 240 240 240 
32 80 10 254 14 253067 0.01 300 5.3 254 254 254 254 254 254 
33 80 10 265 3 251795 0.01 301 15 265 265 265 265 265 265 
34 80 10 261 2 253656 0 301 6.9 261 261 261 261 261 261 
35 80 10 245 7 253236 0 301 3.8 245 245 245 245 245 245 
36 80 10 263 12 250871 0.01 301 3.9 263 263 263 263 263 263 
37 80 10 289 4 247521 0 300 8.6 289 289 289 289 289 289 
38 80 10 282 5 244960 0 301 6.4 282 282 282 282 282 282 
39 80 10 282 10518 259932 12 300 1 283 282 282 282 282 282 
40 80 10 245 569 259832 0.66 300 0.8 245 245 245 245 245 245 
41 100 10 274 267 267 0.42 0 0 274 274 274 274 274 274 
42 100 10 307 88 191279 0.14 301 0.9 307 307 307 307 307 307 
43 100 10 267 2340 2340 3.75 4 0 267 267 267 267 267 267 
44 100 10 293 35 190926 0.06 301 1.3 293 293 293 293 293 293 
45 100 10 309 22 195117 0.03 301 2.3 309 309 309 309 309 309 
46 100 10 355 4 193537 0.01 301 5 355 355 355 355 355 355 
47 100 10 276 169 195606 0.25 301 0.7 276 276 276 276 276 276 
48 100 10 315 675 190148 1.11 301 0.6 315 315 315 315 315 315 
49 100 10 300 1700 195829 2.63 301 0.3 300 300 300 300 300 300 
50 100 10 353 6 185984 0.01 301 3.2 353 353 353 353 353 353 

Wed Nov 16 13:56:34 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 600 inf
1 20 10 70 8 2995438 0 602 7.6 70 70 70 70 
2 20 10 45 7 3078158 0 601 2.2 45 45 45 45 
3 20 10 73 18 2947605 0.01 601 12 73 73 73 73 
4 20 10 49 33 3066419 0 601 4.2 49 49 49 49 
5 20 10 54 22820 22820 4.39 4 0 54 54 54 54 
6 20 10 78 68 2930867 0.01 602 5.4 78 78 78 78 
7 20 10 55 11 2858587 0.02 601 3.7 55 55 55 55 
8 20 10 52 20 2996695 0 601 1.9 52 52 52 52 
9 20 10 69 1 3022651 0 602 11 69 69 69 69 
10 20 10 69 4 2796386 0 601 2.9 69 69 69 69 
11 40 10 91 16 1298466 0.01 602 1.1 91 91 91 91 
12 40 10 108 15782 1198241 8.09 602 0.9 108 108 108 108 
13 40 10 145 3 1332187 0 601 4.3 145 145 145 145 
14 40 10 129 8 1250302 0.01 601 3.1 129 129 129 129 

Tue Aug 30 16:00:16 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 10 70 2 2209168 0 361 7.6 70 70 70 70
2 20 10 45 8 2305930 0 362 2.2 45 45 45 57.5
3 20 10 73 4 2144287 0 362 12 73 73 73 62.6667
4 20 10 49 600 2251519 0.09 360 4.2 49 49 49 59.25
5 20 10 54 15371 15371 2.33 2 0 54 54 54 58.2
6 20 10 78 21 2132685 0.02 362 5.4 78 78 78 61.5
7 20 10 55 3 2172319 0 362 3.7 55 55 55 60.5714
8 20 10 52 161 2195576 0.02 360 1.9 52 52 52 59.5
9 20 10 69 1 2223049 0 362 11 69 69 69 60.5556
10 20 10 69 4 2025699 0 361 2.9 69 69 69 61.4
11 40 10 91 17 927373 0 361 1.1 91 91 91 64.0909
12 40 10 108 242976 902898 96.5 360 0.9 109 109 108 67.75
13 40 10 145 4 930172 0.02 362 4.3 145 145 145 73.6923
14 40 10 129 5 915294 0 362 3.2 129 129 129 77.6429
15 40 10 140 26 912454 0 362 1.4 140 140 140 81.8
16 40 10 122 1 941387 0 360 14 122 122 122 84.3125
17 40 10 109 30 952407 0 362 0.9 109 109 109 85.7647
18 40 10 169 1 844774 0 361 16 169 169 169 90.3889
19 40 10 102 1482 935069 0.58 362 0.9 102 102 102 91
20 40 10 103 123837 123837 48.8 49 0 104 103 103 91.6
21 60 10 217 65 549223 0.04 362 7.9 217 217 217 97.5714
22 60 10 181 20 559726 0.01 361 2.2 181 181 181 101.364
23 60 10 194 5 573100 0 360 6.5 194 194 194 105.391
24 60 10 209 114 537538 0.08 362 14 209 209 209 109.708
25 60 10 165 54776 54776 35.3 35 0 166 165 165 111.92
26 60 10 168 121 555113 0.08 360 1.2 168 168 168 114.077
27 60 10 150 17 586870 0.02 362 1.3 150 150 150 115.407
28 60 10 196 8 550133 0.01 360 3.7 196 196 196 118.286
29 60 10 175 170 564284 0.11 361 0.5 175 175 175 120.241
30 60 10 230 2 550546 0 360 9 230 230 230 123.9
31 80 10 240 10 361944 0.01 361 5.2 240 240 240 127.645
32 80 10 254 3 377185 0 362 5.3 254 254 254 131.594
33 80 10 265 2 375451 0 360 15 265 265 265 135.636
34 80 10 261 3 380828 0 361 6.9 261 261 261 139.324
35 80 10 245 9 390548 0 361 3.8 245 245 245 142.343
36 80 10 263 4 394301 0.01 361 3.9 263 263 263 145.694
37 80 10 289 2 385142 0 362 8.6 289 289 289 149.568
38 80 10 282 2 379843 0.01 361 6.4 282 282 282 153.053
39 80 10 282 27204 393728 25 361 1 283 282 282 156.359
40 80 10 245 98 396171 0.08 360 0.8 245 245 245 158.575
41 100 10 274 35 35 0.04 0 0 274 274 274 161.39
42 100 10 306 47488 295560 57.9 361 0.6 307 306 306 164.833
43 100 10 267 3334 3334 4.03 4 0 267 267 267 167.209
44 100 10 293 13 290315 0.02 362 1.3 293 293 293 170.068
45 100 10 309 11 295160 0.01 361 2.3 309 309 309 173.156
46 100 10 355 4 290786 0.01 360 5 355 355 355 177.109
47 100 10 276 45 305666 0.06 362 0.7 276 276 276 179.213
48 100 10 315 198 297354 0.23 361 0.6 315 315 315 182.042
49 100 10 300 46 304992 0.05 361 0.3 300 300 300 184.449
50 100 10 353 8 291150 0.01 360 3.2 353 353 353 187.82

Tue Sep 13 15:23:46 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 10 70 2 3161650 0 361 7.6 70 70 70 70
2 20 10 45 8 3354376 0 362 2.2 45 45 45 57.5
3 20 10 73 4 3047862 0 361 12 73 73 73 62.6667
4 20 10 49 600 3285056 0.11 362 4.2 49 49 49 59.25
5 20 10 54 15371 15371 1.6 2 0 54 54 54 58.2
6 20 10 78 21 3089047 0 361 5.4 78 78 78 61.5
7 20 10 55 3 3112632 0 360 3.7 55 55 55 60.5714
8 20 10 52 161 3147279 0.04 361 1.9 52 52 52 59.5
9 20 10 69 1 3197501 0 361 11 69 69 69 60.5556
10 20 10 69 4 2900189 0 361 2.9 69 69 69 61.4
11 40 10 91 17 1331911 0.01 362 1.1 91 91 91 64.0909
12 40 10 108 242976 1291615 67.9 360 0.9 109 109 108 67.75
13 40 10 145 4 1316819 0 360 4.3 145 145 145 73.6923
14 40 10 129 5 1312544 0.01 362 3.2 129 129 129 77.6429
15 40 10 140 26 1307423 0 361 1.4 140 140 140 81.8
16 40 10 122 1 1354269 0 362 14 122 122 122 84.3125
17 40 10 109 30 1351165 0 360 0.9 109 109 109 85.7647
18 40 10 169 1 1227099 0 362 16 169 169 169 90.3889
19 40 10 102 1482 1331113 0.4 362 0.9 102 102 102 91
20 40 10 103 123837 123837 33.9 34 0 104 103 103 91.6
21 60 10 217 65 782695 0.03 362 7.9 217 217 217 97.5714
22 60 10 181 20 800049 0.01 361 2.2 181 181 181 101.364
23 60 10 194 5 824005 0 361 6.5 194 194 194 105.391
24 60 10 209 114 782813 0.06 362 14 209 209 209 109.708
25 60 10 165 54776 54776 24.6 25 0 166 165 165 111.92
26 60 10 168 121 811622 0.06 361 1.2 168 168 168 114.077
27 60 10 150 17 843715 0 360 1.3 150 150 150 115.407
28 60 10 196 8 791499 0 362 3.7 196 196 196 118.286
29 60 10 175 170 805231 0.07 362 0.5 175 175 175 120.241
30 60 10 230 2 792967 0 361 9 230 230 230 123.9
31 80 10 240 10 522779 0.01 361 5.2 240 240 240 127.645
32 80 10 254 3 536063 0.01 361 5.3 254 254 254 131.594
33 80 10 265 2 535690 0 361 15 265 265 265 135.636
34 80 10 261 3 547736 0 361 6.9 261 261 261 139.324
35 80 10 245 9 558073 0 360 3.8 245 245 245 142.343
36 80 10 263 4 562272 0 361 3.9 263 263 263 145.694
37 80 10 289 2 550179 0 361 8.6 289 289 289 149.568
38 80 10 282 2 549473 0 361 6.4 282 282 282 153.053
39 80 10 282 27204 567000 17.4 362 1 283 282 282 156.359
40 80 10 245 98 555928 0.06 362 0.8 245 245 245 158.575
41 100 10 274 35 35 0.03 0 0 274 274 274 161.39
42 100 10 306 47488 417190 41.1 361 0.6 307 306 306 164.833
43 100 10 267 3334 3334 2.79 3 0 267 267 267 167.209
44 100 10 293 13 418120 0.01 362 1.3 293 293 293 170.068
45 100 10 309 11 420832 0.02 362 2.3 309 309 309 173.156
46 100 10 355 4 412997 0 362 5 355 355 355 177.109
47 100 10 276 45 433739 0.04 362 0.7 276 276 276 179.213
48 100 10 315 198 417946 0.17 360 0.6 315 315 315 182.042
49 100 10 300 46 432006 0.04 360 0.3 300 300 300 184.449
50 100 10 353 8 411816 0.01 361 3.2 353 353 353 187.82

Thu Feb  9 16:22:30 2012

